t,phase,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,q_des_1,q_des_2,q_des_3,q_des_4,q_des_5,q_des_6,dq_des_1,dq_des_2,dq_des_3,dq_des_4,dq_des_5,dq_des_6,ddq_des_1,ddq_des_2,ddq_des_3,ddq_des_4,ddq_des_5,ddq_des_6,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_ff_1,tau_ff_2,tau_ff_3,tau_ff_4,tau_ff_5,tau_ff_6,tau_fb_1,tau_fb_2,tau_fb_3,tau_fb_4,tau_fb_5,tau_fb_6,tau_total_1,tau_total_2,tau_total_3,tau_total_4,tau_total_5,tau_total_6,controller_type,dynamics_mode,finite_diff_step,finite_diff_method,e_int_1,e_int_2,e_int_3,e_int_4,e_int_5,e_int_6,tau_i_1,tau_i_2,tau_i_3,tau_i_4,tau_i_5,tau_i_6
0.5465466509999715,outbound,0.1345236320813985,-5.405325501861569e-06,-0.0006114442913141005,-0.059923260942010614,-0.021299381286166152,-0.010901348078853346,5.1600336501674555e-05,-0.0007553091999120705,-0.00016546251024069833,-4.779819845398528e-05,-7.909746480122467e-05,4.2517643177191465e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06186641431106787,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.013530350969172168,0.0,0.0,0.0,0.0,0.0,-0.06515371920443226,0.0,0.0,-2.5111553179420243e-05,3.796125534084282,-7.410235734351758,-2.153816453196048,0.0013761378740281037,-0.0036806006659807393,,,,,,,,,,,,,-2.5111553179420243e-05,3.796125534084282,-7.410235734351758,-2.153816453196048,0.0013761378740281037,-0.0036806006659807393,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5485470709998026,outbound,0.13452365294359936,-5.850941550811228e-06,-0.0006116323085585407,-0.0599233121658731,-0.021299426234554275,-0.010901322793170465,-2.8474863368192137e-07,-0.00015015933249281683,-0.0001800607721853093,-4.744814549444524e-05,-3.868541065874031e-05,2.212733714620493e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.061893611292490616,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.01366103755190364,0.0,0.0,0.0,0.0,0.0,-0.06550543421895634,0.0,0.0,-3.5297617624590733e-06,3.795840441446597,-7.410260674820157,-2.1538460658920315,0.0013755850622851381,-0.0036801161696703114,,,,,,,,,,,,,-3.5297617624590733e-06,3.795840441446597,-7.410260674820157,-2.1538460658920315,0.0013755850622851381,-0.0036801161696703114,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5516784699998425,outbound,0.13452364237182923,-5.581014971056675e-06,-0.0006119082551316879,-0.05992344222671164,-0.021299533244763857,-0.010901258219734089,4.609784830500827e-05,-0.0008820514080085772,-0.00019721322344988377,-5.0989627578706866e-05,-5.5656886574339744e-05,2.9271506055277122e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06193671151371024,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.013867023348978845,0.0,0.0,0.0,0.0,0.0,-0.066056098705761,0.0,0.0,-2.289230059287268e-05,3.796178035125846,-7.410381061013861,-2.1538714091942315,0.0013757777406715123,-0.003680460911247886,,,,,,,,,,,,,-2.289230059287268e-05,3.796178035125846,-7.410381061013861,-2.1538714091942315,0.0013757777406715123,-0.003680460911247886,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5547476469998855,outbound,0.13452365287024914,-5.867256811953325e-06,-0.0006120925443182657,-0.05992349268509223,-0.021299574709790825,-0.010901234428341233,-5.592821697967389e-06,-8.528503786195773e-05,-0.00017875864187054806,-4.716476633313646e-05,-3.822393101200611e-05,2.1798432155027858e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.061979583829487615,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.014070589586292523,0.0,0.0,0.0,0.0,0.0,-0.06659591740468762,0.0,0.0,-1.384375158801585e-06,3.7958025740156516,-7.4104588863564835,-2.153925702801979,0.0013755758488626848,-0.003679997955245722,,,,,,,,,,,,,-1.384375158801585e-06,3.7958025740156516,-7.4104588863564835,-2.153925702801979,0.0013755758488626848,-0.003679997955245722,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.558117497000012,outbound,0.13452364117398918,-5.829429413850562e-06,-0.0006124454443510174,-0.05992358968431688,-0.021299656164425862,-0.010901188416387875,-1.9665706478243217e-06,1.6677633306052128e-05,-0.00017578222006678663,-4.8651797930475145e-05,-4.17597334213951e-05,2.3563453532793994e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06202737885562568,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.014296006612816018,0.0,0.0,0.0,0.0,0.0,-0.06718869952217774,0.0,0.0,-3.0465995201724184e-06,3.7957508981482437,-7.410565653983691,-2.153970580641746,0.001375513815281104,-0.0036799376420636434,,,,,,,,,,,,,-3.0465995201724184e-06,3.7957508981482437,-7.410565653983691,-2.153970580641746,0.001375513815281104,-0.0036799376420636434,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5613459740000053,outbound,0.13452364451449927,-5.850927737860445e-06,-0.0006127292997533118,-0.05992372177656069,-0.021299763636317692,-0.010901123226423337,-5.261705110416969e-06,3.9348640098977325e-05,-0.00017596823612717416,-4.873061757482667e-05,-4.140599836349263e-05,2.3348287332372055e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.062073884326852714,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.014513840602117554,0.0,0.0,0.0,0.0,0.0,-0.0677566621900448,0.0,0.0,-1.6939518518949275e-06,3.7957363970379765,-7.41066995057025,-2.15401220061624,0.0013755261366129854,-0.0036798784263912913,,,,,,,,,,,,,-1.6939518518949275e-06,3.7957363970379765,-7.41066995057025,-2.15401220061624,0.0013755261366129854,-0.0036798784263912913,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5634370579998631,outbound,0.1345236418689586,-5.826917122142561e-06,-0.0006129050644396727,-0.059923770464318515,-0.02129980535461229,-0.010901099693414018,-1.7222617803104618e-06,9.57208876390843e-06,-0.00017583448608687516,-4.859981507721278e-05,-4.1762985587409155e-05,2.3569985233819378e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.062104382392297715,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.014655910108924391,0.0,0.0,0.0,0.0,0.0,-0.06812454347728646,0.0,0.0,-3.2279322031513e-06,3.7957477006717135,-7.410740151804176,-2.1540387835546198,0.0013754905913474468,-0.0036798678565476877,,,,,,,,,,,,,-3.2279322031513e-06,3.7957477006717135,-7.410740151804176,-2.1540387835546198,0.0013754905913474468,-0.0036798678565476877,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5669539119999172,outbound,0.1345236447722531,-5.8442936001767976e-06,-0.0006131889541958202,-0.059923902548073116,-0.021299912792204445,-0.01090103452265101,-4.028216530982461e-06,3.599988166262689e-05,-0.00017583316193892426,-4.870469562233404e-05,-4.1607919563703446e-05,2.3464240984137316e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.062156347654898005,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.014896582146354278,0.0,0.0,0.0,0.0,0.0,-0.06874325499830039,0.0,0.0,-2.3085787884642286e-06,3.795731001871379,-7.41085495447557,-2.1540846143935806,0.0013754870527206103,-0.0036798055187727092,,,,,,,,,,,,,-2.3085787884642286e-06,3.795731001871379,-7.41085495447557,-2.1540846143935806,0.0013754870527206103,-0.0036798055187727092,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5701132949998282,outbound,0.13452365721610438,-5.821103758130164e-06,-0.0006132943055598972,-0.059923986843782195,-0.021299981829421277,-0.010900991175967434,7.800647121037084e-06,-0.00024016362923650158,-0.0001825073939703149,-4.9317614372565384e-05,-4.019474704210784e-05,2.303673355725426e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06220375567523824,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.015114646410118763,0.0,0.0,0.0,0.0,0.0,-0.06929904798462494,0.0,0.0,-7.26874076080991e-06,3.7958557571144578,-7.410967461748905,-2.1541204405760688,0.0013754539671750358,-0.0036798738168709088,,,,,,,,,,,,,-7.26874076080991e-06,3.7958557571144578,-7.410967461748905,-2.1541204405760688,0.0013754539671750358,-0.0036798738168709088,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5734058649998133,outbound,0.13452364522561222,-5.838104826239032e-06,-0.0006136486652446038,-0.059924083217386404,-0.021300061969765416,-0.01090094579519807,-3.07538265456839e-06,3.128047042103883e-05,-0.0001757379076722684,-4.868345454631088e-05,-4.1710046550356986e-05,2.3525179557753915e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06225389838914168,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.015343771865613587,0.0,0.0,0.0,0.0,0.0,-0.06987821166534146,0.0,0.0,-2.8158871813234294e-06,3.7957249995694573,-7.411070067654864,-2.1541687580016617,0.001375442354936184,-0.00367971921268201,,,,,,,,,,,,,-2.8158871813234294e-06,3.7957249995694573,-7.411070067654864,-2.1541687580016617,0.001375442354936184,-0.00367971921268201,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5778830149999976,outbound,0.13452363736725825,-5.4052982170205155e-06,-0.0006135669066491545,-0.059924116077539225,-0.02130008545069728,-0.010900928013541034,5.159311732765559e-05,-0.00075531625324826,-0.00016540101778172956,-4.766862788780474e-05,-7.911588647433791e-05,4.253122203484738e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06232329773792293,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.015658389789634936,0.0,0.0,0.0,0.0,0.0,-0.07066559324962017,0.0,0.0,-2.5589909217907478e-05,3.7960860999902324,-7.411265742321273,-2.154220048622011,0.0013759626770661032,-0.003680168440091469,,,,,,,,,,,,,-2.5589909217907478e-05,3.7960860999902324,-7.411265742321273,-2.154220048622011,0.0013759626770661032,-0.003680168440091469,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5799951249998685,outbound,0.13452365009861555,-5.867027955019921e-06,-0.0006139324863756457,-0.059924215178355666,-0.021300169652077372,-0.010900880468303953,-8.050091930953812e-06,3.1141965933735496e-05,-0.00017658834046883619,-4.8571874549018964e-05,-4.054537012702771e-05,2.2891058048572715e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06235652787561629,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.01580803549390471,0.0,0.0,0.0,0.0,0.0,-0.07103696406948214,0.0,0.0,-7.819239008876065e-07,3.7957163239953187,-7.411291540165995,-2.1542555161598553,0.0013754445831530952,-0.003679611308182666,,,,,,,,,,,,,-7.819239008876065e-07,3.7957163239953187,-7.411291540165995,-2.1542555161598553,0.0013754445831530952,-0.003679611308182666,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5830609899999217,outbound,0.13452365817139889,-5.86796682355839e-06,-0.0006142152514234667,-0.05992434753611953,-0.02130027889595265,-0.01090081432768919,-5.593260303852187e-06,-8.517475697508535e-05,-0.00017874458927113975,-4.7093878447209e-05,-3.823216778245741e-05,2.180521482068736e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06240532787970975,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.0160266514575947,0.0,0.0,0.0,0.0,0.0,-0.0715759217896952,0.0,0.0,-1.8239858360811755e-06,3.795766799559349,-7.411399328328896,-2.1542942932021103,0.0013754255270115633,-0.003679604083996763,,,,,,,,,,,,,-1.8239858360811755e-06,3.795766799559349,-7.411399328328896,-2.1542942932021103,0.0013754255270115633,-0.003679604083996763,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5874899229997936,outbound,0.1345236464503925,-5.829054504857822e-06,-0.0006145680769948925,-0.05992444442700773,-0.021300360367981774,-0.010900768304945352,-1.980807984354517e-06,1.7181134860823298e-05,-0.00017573332849805628,-4.860507232013691e-05,-4.176697721028761e-05,2.3567411314072428e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06247701338683316,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.01634538006868055,0.0,0.0,0.0,0.0,0.0,-0.07235422132153432,0.0,0.0,-3.5000009178619977e-06,3.7957132131453553,-7.41154767462819,-2.15435543399005,0.0013753516269317746,-0.0036795257251031332,,,,,,,,,,,,,-3.5000009178619977e-06,3.7957132131453553,-7.41154767462819,-2.15435543399005,0.0013753516269317746,-0.0036795257251031332,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5896096069998293,outbound,0.1345236550672082,-5.698017010224987e-06,-0.0006144942122299213,-0.059924479058964586,-0.021300387730205372,-0.010900748627002521,3.184963760812293e-05,-0.0005852549973796214,-0.00019328564893543844,-5.527612204676526e-05,-4.724154208297674e-05,2.7280153983759333e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06251182325223417,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.016499142813145684,0.0,0.0,0.0,0.0,0.0,-0.07272658129221331,0.0,0.0,-1.7633228215809056e-05,3.795991148364337,-7.411633421871723,-2.1543711661337754,0.0013753776097052512,-0.0036797899292484626,,,,,,,,,,,,,-1.7633228215809056e-05,3.795991148364337,-7.411633421871723,-2.1543711661337754,0.0013753776097052512,-0.0036797899292484626,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5927156119998926,outbound,0.13452364716846432,-5.828107992655873e-06,-0.00061502788893808,-0.05992462494248496,-0.021300509571634763,-0.010900679546223202,-1.7239278024808962e-06,9.450891041896442e-06,-0.00017583845790908228,-4.8508602115735963e-05,-4.1769191673155306e-05,2.3577823190956144e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06256342135578548,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.01672587907630268,0.0,0.0,0.0,0.0,0.0,-0.07327202855106975,0.0,0.0,-3.6887168615510928e-06,3.795710093458644,-7.411727366061214,-2.1544256514882028,0.0013753272139216148,-0.0036794539534886987,,,,,,,,,,,,,-3.6887168615510928e-06,3.795710093458644,-7.411727366061214,-2.1544256514882028,0.0013753272139216148,-0.0036794539534886987,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5961698219998652,outbound,0.13452365669294242,-5.876754435973908e-06,-0.0006151356191592683,-0.05992470826792218,-0.021300576125502957,-0.010900637427257998,-9.443438422228608e-06,-4.665462868779272e-06,-0.00017747124687195634,-4.801165568941523e-05,-3.9128375675378733e-05,2.217334951654713e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06262163438547633,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.016980023318555415,0.0,0.0,0.0,0.0,0.0,-0.07387835007396383,0.0,0.0,-4.2467148055348576e-07,3.7957119465555813,-7.411846627653807,-2.1544719920605173,0.0013753682421274811,-0.003679383239387688,,,,,,,,,,,,,-4.2467148055348576e-07,3.7957119465555813,-7.411846627653807,-2.1544719920605173,0.0013753682421274811,-0.003679383239387688,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5995299539999905,outbound,0.1345236312381184,-5.254306181257107e-06,-0.0006152323879087263,-0.05992478988022398,-0.021300633034854854,-0.010900600344165845,-8.469541223009663e-05,0.0028701791968227877,0.0011005086425265815,2.9117340066323272e-05,8.698363999780054e-05,-2.424560527267321e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06267910767591013,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.017229254815560344,0.0,0.0,0.0,0.0,0.0,-0.07446785045541959,0.0,0.0,2.8009954143422595e-05,3.7944028271812913,-7.412821998116086,-2.1548702124811974,0.0013711267241101896,-0.00367803836149799,,,,,,,,,,,,,2.8009954143422595e-05,3.7944028271812913,-7.412821998116086,-2.1548702124811974,0.0013711267241101896,-0.00367803836149799,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6027734069998587,outbound,0.13452365591867554,-5.87330299861577e-06,-0.0006155956760816039,-0.05992488867416057,-0.021300724962232565,-0.010900548861235926,-9.120356195861957e-06,1.7263878625103202e-05,-0.0001770017131684075,-4.833848866897799e-05,-3.9874108758195786e-05,2.2546517767688666e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06273538265183574,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.017471710174643613,0.0,0.0,0.0,0.0,0.0,-0.07503656433026146,0.0,0.0,-6.818882946882428e-07,3.7956928553417315,-7.41207619811905,-2.154562593532797,0.0013753242876076027,-0.003679282424867247,,,,,,,,,,,,,-6.818882946882428e-07,3.7956928553417315,-7.41207619811905,-2.154562593532797,0.0013753242876076027,-0.003679282424867247,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6063153679999687,outbound,0.13452365050358317,-5.838297207461096e-06,-0.0006157717337371693,-0.05992493727222836,-0.021300766233977697,-0.010900525577183018,-3.074569943818831e-06,3.119200742428217e-05,-0.00017571853423867343,-4.862466878567552e-05,-4.171606831786558e-05,2.3530181370576784e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06279773875101027,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.017738586073474723,0.0,0.0,0.0,0.0,0.0,-0.07565723187708355,0.0,0.0,-3.3450219220052824e-06,3.7956814048586933,-7.41220117112212,-2.1546118720674046,0.0013752382760580427,-0.0036792434450448634,,,,,,,,,,,,,-3.3450219220052824e-06,3.7956814048586933,-7.41220117112212,-2.1546118720674046,0.0013752382760580427,-0.0036792434450448634,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6108960629999274,outbound,0.13452366353695222,-5.853576770853408e-06,-0.0006158783892855624,-0.059925020993046196,-0.02130083467197874,-0.010900482453053861,-2.7199785526905287e-07,-0.0001513090854577187,-0.00018009893028894363,-4.7252225310294294e-05,-3.869078665854015e-05,2.2140963811910017e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06287979035804732,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.018086986004462683,0.0,0.0,0.0,0.0,0.0,-0.07645926421731443,0.0,0.0,-4.520116537614394e-06,3.795760101920155,-7.41236885327854,-2.1546720589654482,0.0013752208277100569,-0.0036792312281787327,,,,,,,,,,,,,-4.520116537614394e-06,3.795760101920155,-7.41236885327854,-2.1546720589654482,0.0013752208277100569,-0.0036792312281787327,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.614491568999938,outbound,0.13452365113672027,-5.8349764229248535e-06,-0.0006162319286540097,-0.05992511737295292,-0.021300915443680957,-0.010900436765372667,-2.3991961531695465e-06,2.6080040346291786e-05,-0.00017570809734873398,-4.8580243448625055e-05,-4.17597426165791e-05,2.356091480488323e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06294531780003355,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.018363026640528163,0.0,0.0,0.0,0.0,0.0,-0.07708823716866084,0.0,0.0,-3.7679091003275298e-06,3.7956724648297606,-7.412491534848298,-2.154725425495445,0.0013751754722862901,-0.0036791241507171768,,,,,,,,,,,,,-3.7679091003275298e-06,3.7956724648297606,-7.412491534848298,-2.154725425495445,0.0013751754722862901,-0.0036791241507171768,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6165647949999311,outbound,0.1345236635052398,-5.867857717944958e-06,-0.0006163389030540145,-0.05992520096007414,-0.02130098318209317,-0.010900394017994586,-5.5845818064514585e-06,-8.519548192882377e-05,-0.00017872287176062907,-4.703795842902982e-05,-3.822992251667844e-05,2.1806229780279515e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06298355443685229,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.018523223714328286,0.0,0.0,0.0,0.0,0.0,-0.07745067222348838,0.0,0.0,-2.3745720191047165e-06,3.795721583649957,-7.412568733601634,-2.154752381739435,0.0013752102862179744,-0.003679111803070615,,,,,,,,,,,,,-2.3745720191047165e-06,3.795721583649957,-7.412568733601634,-2.154752381739435,0.0013752102862179744,-0.003679111803070615,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.619737159999886,outbound,0.13452366043149144,-5.6986902317035515e-06,-0.000616618019692261,-0.05992533228947661,-0.02130109202809649,-0.010900328288053984,3.185492816883033e-05,-0.0005850409610120246,-0.00019327199256682613,-5.521193146919404e-05,-4.724872597368319e-05,2.728623173010896e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06304270752114219,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.018769804732901414,0.0,0.0,0.0,0.0,0.0,-0.07800489544198241,0.0,0.0,-1.8130790727012026e-05,3.7959504127810004,-7.412692256051282,-2.1547860403072154,0.0013751937068533764,-0.0036793450988903,,,,,,,,,,,,,-1.8130790727012026e-05,3.7959504127810004,-7.412692256051282,-2.1547860403072154,0.0013751937068533764,-0.0036793450988903,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6229332769999019,outbound,0.13452366287533035,-5.876017357131502e-06,-0.0006167992265977418,-0.05992538104501488,-0.021301131750767865,-0.01090030556685484,-8.451962029082606e-06,-3.833739797506948e-05,-0.00017800239839370504,-4.744121643684575e-05,-3.848962958835636e-05,2.1880727089522224e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06310309737959122,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.019020009205610904,0.0,0.0,0.0,0.0,0.0,-0.07856280576582186,0.0,0.0,-1.2763962419610366e-06,3.7956909222520006,-7.41279590552179,-2.1548428098336503,0.0013751857133821339,-0.0036789949294643606,,,,,,,,,,,,,-1.2763962419610366e-06,3.7956909222520006,-7.41279590552179,-2.1548428098336503,0.0013751857133821339,-0.0036789949294643606,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6260775809998904,outbound,0.13452365252351672,-5.828066245605612e-06,-0.0006171515985302634,-0.059925477957716744,-0.021301213889096005,-0.010900259191141792,-1.7245340017967577e-06,9.49354216441176e-06,-0.000175809115461258,-4.8451186960433084e-05,-4.1774198197955434e-05,2.35817730437239e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06316329133582602,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.01926789682749891,0.0,0.0,0.0,0.0,0.0,-0.0791111943880308,0.0,0.0,-4.240901541281015e-06,3.7956643513415464,-7.412908741354733,-2.154888420738946,0.0013751088434044488,-0.0036789564933678172,,,,,,,,,,,,,-4.240901541281015e-06,3.7956643513415464,-7.412908741354733,-2.154888420738946,0.0013751088434044488,-0.0036789564933678172,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.629288041999871,outbound,0.13452366203960242,-5.876482718214504e-06,-0.0006172594643727436,-0.05992556117585757,-0.021301280459539385,-0.010900217044316207,-9.44721008336647e-06,-4.677771298326798e-06,-0.00017743777334972677,-4.795283927979364e-05,-3.913268765385794e-05,2.2177124907127743e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.0632255588302619,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.019522778361544448,0.0,0.0,0.0,0.0,0.0,-0.07967060794871597,0.0,0.0,-9.741224895726793e-07,3.79566634817166,-7.413025160562885,-2.154933648251833,0.0013751507403787547,-0.0036788870089472397,,,,,,,,,,,,,-9.741224895726793e-07,3.79566634817166,-7.413025160562885,-2.154933648251833,0.0013751507403787547,-0.0036788870089472397,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6329514569999901,outbound,0.13452366784156666,-5.821015164997334e-06,-0.0006175414131996959,-0.059925693746639475,-0.021301390432615364,-0.010900150552746624,7.799490943791787e-06,-0.00024054177681069865,-0.00018246057524631462,-4.920079478617981e-05,-4.0203954511682226e-05,2.3045169655843133e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06329761491014738,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.019815813115627804,0.0,0.0,0.0,0.0,0.0,-0.08030828183536297,0.0,0.0,-8.295779223128865e-06,3.795771322053819,-7.413165601644201,-2.15498161842308,0.0013750640192781477,-0.003678949828901597,,,,,,,,,,,,,-8.295779223128865e-06,3.795771322053819,-7.413165601644201,-2.15498161842308,0.0013750640192781477,-0.003678949828901597,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6360841559999244,outbound,0.13452365584626946,-5.838418832837533e-06,-0.0006178956748579267,-0.05992578985934305,-0.021301470599228267,-0.010900105150373207,-3.0777520066714966e-06,3.1253266930625234e-05,-0.00017569179941174338,-4.856090031102138e-05,-4.172213977269395e-05,2.35352177818743e-05,0.13452335073782695,-5.243211909977674e-06,-0.0005792673257971614,-0.06336008684407224,-0.021285189242073344,-0.010909194068172035,0.0,0.0,0.0,-0.02006824813341789,0.0,0.0,0.0,0.0,0.0,-0.08085298677999805,0.0,0.0,-3.845027519397984e-06,3.7956401900495265,-7.413273253928434,-2.155031919475911,0.0013750508076621018,-0.003678792919340658,,,,,,,,,,,,,-3.845027519397984e-06,3.7956401900495265,-7.413273253928434,-2.155031919475911,0.0013750508076621018,-0.003678792919340658,computed_torque,analytic,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
