source,controller,controller_label,joint,angle_deg,case,file,phase_counts,tracking_phase_definition,tracking_samples,tracking_duration_s,tracking_rate_hz,desired_delta_deg,actual_delta_deg,achieved_pct,cmd_joint_signed_final_error_deg,cmd_joint_final_abs_error_deg,cmd_joint_max_abs_error_deg,cmd_joint_rms_error_deg,cmd_joint_final_abs_error_rad,cmd_joint_max_abs_error_rad,cmd_joint_rms_error_rad,cmd_joint_max_abs_torque_nm,all_joint_max_abs_error_deg,all_joint_rms_error_deg,all_joint_max_abs_error_rad,all_joint_rms_error_rad,all_joint_max_abs_torque_nm,torque_measure_prefix,sdk_feedforward_cmd_joint_max_abs_torque_nm,sdk_feedforward_all_joint_max_abs_torque_nm,return_present,return_samples,return_duration_s,return_final_cmd_abs_error_deg,return_final_all_joint_max_abs_error_deg,return_desired_back_to_start_deg,return_completed_successfully
sim,computed_torque_baseline,Computed torque baseline,5,10.0,J5 +10 deg,computed_torque_baseline_j5_pos10.csv,outbound:2976;return:2324,outbound+outbound_hold,2976,7.998880242000041,372.05207603606783,10.0,-0.013859436916680807,-0.13859436916680806,10.01385955034671,10.01385955034671,10.01385955034671,7.930934379173424,0.17477481998582897,0.17477481998582897,0.13842091767618864,0.004220030661352361,10.01385955034671,3.237807869042958,0.17477481998582897,0.056510407861781,7.397266905657171,tau_total,nan,nan,True,2324,6.996061508999901,0.02556061847244416,0.07507192689268623,0.0,True
sim,cpid_fric2p5,CPID friction,5,10.0,J5 +10 deg,cpid_fric2p5_j5_pos10.csv,outbound:3032;return:2659,outbound+outbound_hold,3032,7.998316434999651,379.0797756803344,10.0,9.724467218660015,97.24467218660016,0.27553713311596406,0.27553713311596406,1.2592290920732043,0.7371532764383801,0.004809030184379476,0.021977693693576245,0.012865751765713673,1.0933620024307973,1.2592290920732043,0.3013726949277246,0.021977693693576245,0.005259945802097208,7.385697093532785,tau_total,nan,nan,True,2659,6.998989593999795,0.1255068392275531,0.1255068392275531,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,5,10.0,J5 +10 deg,sdk_lowcmd/workspace_j5_pos10deg_sdk_lowcmd.csv,outbound:1082;outbound_hold:601;return:1510,outbound+outbound_hold,1683,7.998300226000083,210.41970824364284,10.0,9.854080187995004,98.54080187995004,0.14591981200499646,0.14591981200499646,0.44867017344462157,0.1914227403338258,0.0025467811633783366,0.007830771782102675,0.0033409570820154095,1.911216139793396,0.44867017344462157,0.08315030106741597,0.007830771782102675,0.0014512465276509642,7.35127067565918,tau_state,0.015058030475545511,7.377152946477221,True,1510,6.989379770000141,0.1172871546538127,0.18331416647350285,0.0,True
sim,augpd_nofric,AugPD no friction,5,30.0,J5 +30 deg,augpd_nofric_j5_pos30.csv,outbound:3342;return:2935,outbound+outbound_hold,3342,7.999824852000074,417.7591462098637,29.999999999999996,18.609181635657066,62.030605452190215,11.390822822588108,11.390822822588108,14.218330892199797,10.724072692898066,0.1988073627654764,0.2481566882069094,0.18717037771428596,1.2267360932420734,14.218330892199797,4.37811003511132,0.2481566882069094,0.07641243512729708,7.4079973856829175,tau_total,nan,nan,True,2935,6.997077677999982,11.455466182725804,11.455466182725804,0.0,False
sim,augpd_fric2p5,AugPD friction,5,30.0,J5 +30 deg,augpd_fric2p5_j5_pos30.csv,outbound:3168;return:2648,outbound+outbound_hold,3168,7.999889152000151,396.0054870520211,29.999999999999996,30.12366782715452,100.41222609051508,-0.12366805505190177,0.12366805505190177,0.7002269496800055,0.32108356015581213,0.002158414740193293,0.01222126578311275,0.0056039652987441985,1.244721159127585,0.7002269496800055,0.13353761352907234,0.01222126578311275,0.002330671031338037,7.4199926186312055,tau_total,nan,nan,True,2648,6.996701672999961,0.044228212778215675,0.11329476059162817,0.0,True
sim,computed_torque_baseline,Computed torque baseline,5,30.0,J5 +30 deg,computed_torque_baseline_j5_pos30.csv,outbound:3134;return:2847,outbound+outbound_hold,3134,7.997138931999871,391.8901530470561,29.999999999999996,-0.014306179247693616,-0.04768726415897872,30.01430542423159,30.01430542423159,30.01430542423159,23.955804292798465,0.5238484523520347,0.5238484523520347,0.4181076598727249,0.010117875824329443,30.01430542423159,9.77992245379972,0.5238484523520347,0.17069184740852814,7.3963655267880055,tau_total,nan,nan,True,2847,6.997288941000079,0.027614965435469666,0.08112668616143688,0.0,True
sim,cpid_fric2p5,CPID friction,5,30.0,J5 +30 deg,cpid_fric2p5_j5_pos30.csv,outbound:2947;return:2530,outbound+outbound_hold,2947,7.99778207899999,368.4771566529706,29.999999999999996,29.897711315413577,99.65903771804525,0.1022983147090694,0.1022983147090694,2.949981690029826,1.5567036591637695,0.001785442410914606,0.05148689336456724,0.027169604330251375,1.2517271379752388,2.949981690029826,0.6357242527839518,0.05148689336456724,0.011095481345860686,7.3929769156502445,tau_total,nan,nan,True,2530,6.998688580999897,4.648300194455054,4.648300194455054,0.0,False
sdk,sdk_lowcmd,Unitree SDK LOWCMD,5,30.0,J5 +30 deg,sdk_lowcmd/workspace_j5_pos30deg_sdk_lowcmd.csv,outbound:1226;outbound_hold:654;return:1604,outbound+outbound_hold,1880,7.992086314000062,235.23269471035712,29.999999999999996,29.875620528719185,99.5854017623973,0.12447338638190075,0.12447338638190075,0.5643207500331366,0.2654517687082916,0.00217247042347124,0.009849255125402134,0.0046330073692021434,1.9746556282043457,0.5643207500331366,0.11065664211812419,0.009849255125402134,0.0019313227441622991,7.351200103759766,tau_state,0.02204025635836574,7.377177075908278,True,1604,6.996379789999992,0.11853878681921755,0.11853878681921755,0.0,True
sim,augpd_nofric,AugPD no friction,6,-30.0,J6 -30 deg,augpd_nofric_j6_neg30.csv,outbound:3331;return:2857,outbound+outbound_hold,3331,7.999721529999988,416.38949399779983,-29.999999999999996,-18.59081530709747,61.96938435699157,-11.409159746972698,11.409159746972698,14.005737837781007,10.659846418964316,0.19912740247067673,0.24444623944043004,0.18604941776785422,1.2048243280360518,14.005737837781007,4.35188469025813,0.24444623944043004,0.07595471651213796,7.400578006341665,tau_total,nan,nan,True,2857,6.996922114999961,11.556095554631943,11.556095554631943,0.0,False
sim,augpd_fric2p5,AugPD friction,6,-30.0,J6 -30 deg,augpd_fric2p5_j6_neg30.csv,outbound:3225;return:2761,outbound+outbound_hold,3225,7.99797931299986,403.2268494065879,-29.999999999999996,-30.07044558034392,100.23481860114642,0.07044834644194914,0.07044834644194914,0.7290084586565712,0.1588550918534011,0.0012295555979976447,0.012723597878446125,0.0027725443863998705,3.0,0.7290084586565712,0.06533291507549097,0.012723597878446125,0.0011402744779931571,7.4191585473040425,tau_total,nan,nan,True,2761,6.996180665999873,0.09597707331228389,0.09597707331228389,0.0,True
sim,computed_torque_baseline,Computed torque baseline,6,-30.0,J6 -30 deg,computed_torque_baseline_j6_neg30.csv,outbound:3006;return:2755,outbound+outbound_hold,3006,7.999339660999794,375.78101785770355,-29.999999999999996,0.009207874571566722,-0.030692915238555742,-30.009205425350114,30.009205425350114,30.009205425350114,23.911113595299806,0.5237594405797049,0.5237594405797049,0.4173276600563605,0.00689784493544551,30.009205425350114,9.761677853179231,0.5237594405797049,0.1703734190569892,7.403018703692778,tau_total,nan,nan,True,2755,6.995881985999858,0.017471941646009737,0.08060858298636774,0.0,True
sim,cpid_fric2p5,CPID friction,6,-30.0,J6 -30 deg,cpid_fric2p5_j6_neg30.csv,outbound:2906;return:2524,outbound+outbound_hold,2906,7.998674682000001,363.31018769141633,-29.999999999999996,-30.047908301461252,100.15969433820418,0.047907654164995685,0.047907654164995685,0.5048181486385472,0.14520205339931105,0.0008361463020859494,0.008810738817564778,0.0025342539124746026,1.755143686736044,0.5048181486385472,0.060637389095693765,0.008810738817564778,0.0010583220895327631,7.403884306582758,tau_total,nan,nan,True,2524,6.996315691000291,0.008703958239789799,0.0776911056919183,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,6,-30.0,J6 -30 deg,sdk_lowcmd/workspace_j6_neg30deg_sdk_lowcmd.csv,outbound:1296;outbound_hold:780;return:1873,outbound+outbound_hold,2076,7.998511399000108,259.54829548152173,-29.999999999999996,-25.341122612101422,84.47040870700475,-4.6589115922052775,4.6589115922052775,5.945130228889885,4.877856121114948,0.08131334684331348,0.1037620969539726,0.08513464975201514,30.0,5.945130228889885,1.9916617535259187,0.1037620969539726,0.03476105518507106,30.0,tau_state,0.006210452235464373,7.358251067894715,True,1873,6.993655801999921,5.723717894460284,5.723717894460284,0.0,False
sim,augpd_nofric,AugPD no friction,6,-10.0,J6 -10 deg,augpd_nofric_j6_neg10.csv,outbound:3309;return:2913,outbound+outbound_hold,3309,7.999099621000028,413.67155764792403,-10.0,0.005777476055774452,-0.057774760557744526,-10.005759704777024,10.005759704777024,10.005759704777024,7.910833370864558,0.17463345101173486,0.17463345101173486,0.1380700888982282,0.8777843110977248,10.005759704777024,3.2296110836840795,0.17463345101173486,0.056367346969189304,7.399578294545683,tau_total,nan,nan,True,2913,6.997274787000038,0.00988345583223182,0.08745598243495291,0.0,True
sim,augpd_fric2p5,AugPD friction,6,-10.0,J6 -10 deg,augpd_fric2p5_j6_neg10.csv,outbound:3097;return:2790,outbound+outbound_hold,3097,7.997412876999988,387.25023299806867,-10.0,-9.929556594450473,99.29556594450472,-0.07044063609899373,0.07044063609899373,0.9443869973666198,0.18016364130445056,0.0012294210271266148,0.016482662517070534,0.003144448733144714,3.0,0.9443869973666198,0.07382350272003595,0.016482662517070534,0.001288463187819617,7.421011845055574,tau_total,nan,nan,True,2790,6.999142586999824,0.07339767162512982,0.07339767162512982,0.0,True
sim,computed_torque_baseline,Computed torque baseline,6,-10.0,J6 -10 deg,computed_torque_baseline_j6_neg10.csv,outbound:3177;return:2614,outbound+outbound_hold,3177,7.998133816000063,397.2176601552342,-10.0,0.009336014150689586,-0.09336014150689585,-10.009332728077467,10.009332728077467,10.009332728077467,7.935245701517976,0.17469581203257808,0.17469581203257808,0.13849616444621587,0.004781783637833935,10.009332728077467,3.2395709182140586,0.17469581203257808,0.05654117887469126,7.403394360074372,tau_total,nan,nan,True,2614,6.998485719999962,0.017415000380476994,0.08006768721433874,0.0,True
sim,cpid_fric2p5,CPID friction,6,-10.0,J6 -10 deg,cpid_fric2p5_j6_neg10.csv,outbound:2817;return:2523,outbound+outbound_hold,2817,7.996969699999681,352.2584310904807,-10.0,-9.973558431893792,99.73558431893794,-0.026442445110369923,0.026442445110369923,0.7086552780182918,0.1504034989395546,0.00046150772945383056,0.012368367863054988,0.0026250362630150276,1.60851431529999,0.7086552780182918,0.0626741605014123,0.012368367863054988,0.0010938704566730247,7.402792083625901,tau_total,nan,nan,True,2523,6.999037950000002,0.04055618230426228,0.07553254345627651,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,6,-10.0,J6 -10 deg,sdk_lowcmd/workspace_j6_neg10deg_sdk_lowcmd.csv,outbound:1293;outbound_hold:752;return:1805,outbound+outbound_hold,2045,7.999224442000013,255.64978390438773,-10.0,-6.242801652571528,62.428016525715286,-3.7572470125263076,3.7572470125263076,5.591571294649016,3.8364172269640395,0.0655763311793047,0.09759132945162732,0.06695811209075307,30.0,5.591571294649016,1.5664826495441295,0.09759132945162732,0.02734027990990951,30.0,tau_state,0.0035957098531075307,7.355069467512767,True,1805,6.9923238699998365,5.775033319138002,5.775033319138002,0.0,False
sim,augpd_nofric,AugPD no friction,6,-5.0,J6 -5 deg,augpd_nofric_j6_neg5.csv,outbound:3303;return:2858,outbound+outbound_hold,3303,7.999897977000046,412.8802654104124,-5.0,0.004668822025537603,-0.09337644051075206,-5.004641755046181,5.004641755046181,5.004641755046181,3.9504128195257646,0.08734747650834339,0.08734747650834339,0.06894771051371713,0.44081719803404396,5.004641755046181,1.612794627549835,0.08734747650834339,0.02814857640922027,7.4011658536610545,tau_total,nan,nan,True,2858,6.995882186000017,0.008419768094268674,0.08325957630890662,0.0,True
sim,augpd_fric2p5,AugPD friction,6,-5.0,J6 -5 deg,augpd_fric2p5_j6_neg5.csv,outbound:3017;return:2826,outbound+outbound_hold,3017,7.997504792999962,377.2426623164656,-5.0,-5.10951039865371,102.19020797307421,0.10951411276684585,0.10951411276684585,0.9587319003773396,0.18177645444846496,0.001911381845181817,0.01673302830548684,0.0031725976327272067,3.0,0.9587319003773396,0.07448824826616637,0.01673302830548684,0.0013000651862875607,7.420494737321794,tau_total,nan,nan,True,2826,6.998589931999959,0.0783804688507069,0.0783804688507069,0.0,True
sim,computed_torque_baseline,Computed torque baseline,6,-5.0,J6 -5 deg,computed_torque_baseline_j6_neg5.csv,outbound:3112;return:2780,outbound+outbound_hold,3112,7.999283430000105,389.0348463374749,-5.0,0.009198309568459411,-0.18396619136918824,-5.009195883472136,5.009195883472136,5.009195883472136,3.9396731465186123,0.08742696104393498,0.08742696104393498,0.06876026785915476,0.004247230380901907,5.009195883472136,1.6084062368963876,0.08742696104393498,0.028071984543453866,7.400874259413231,tau_total,nan,nan,True,2780,6.995675246000019,0.017262498164694006,0.08026971376773105,0.0,True
sim,cpid_fric2p5,CPID friction,6,-5.0,J6 -5 deg,cpid_fric2p5_j6_neg5.csv,outbound:2850;return:2509,outbound+outbound_hold,2850,7.999877481000112,356.25545600777184,-5.0,-5.060252433946708,101.20504867893416,0.060251924438997434,0.060251924438997434,0.5165988660803208,0.14915332559098482,0.0010515944621233425,0.009016351125170852,0.0026032166218618023,1.57006770994945,0.5165988660803208,0.06214587039326578,0.009016351125170852,0.0010846500548801511,7.404472911222824,tau_total,nan,nan,True,2509,6.995871164000164,0.10964580075546798,0.10964580075546798,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,6,-5.0,J6 -5 deg,sdk_lowcmd/workspace_j6_neg5deg_sdk_lowcmd.csv,outbound:1200;outbound_hold:745;return:1715,outbound+outbound_hold,1945,7.994199154999933,243.3014192276545,-5.0,-4.78079672588339,95.61593451766781,-0.2192570618563236,0.2192570618563236,0.24665466885067303,0.2095409271419484,0.0038267576376417173,0.004304936086860542,0.0036571790963085514,1.5684473514556885,0.24665466885067303,0.08901082376550182,0.004304936086860542,0.0015535319446204237,7.349192142486572,tau_state,0.0035945152565017464,7.356030224394288,True,1715,6.992889540000306,0.18650258415542942,0.18650258415542942,0.0,True
sim,augpd_nofric,AugPD no friction,6,5.0,J6 +5 deg,augpd_nofric_j6_pos5.csv,outbound:3333;return:2894,outbound+outbound_hold,3333,7.999334819999831,416.65964420777556,5.000000000000001,0.004394644693162274,0.08789289386324547,4.995612340114527,4.995612340114527,4.997246992760239,3.9498900774139822,0.08718988348825729,0.08721841355905141,0.0689385869427277,0.4374800336214438,4.997246992760239,1.6125779235163462,0.08721841355905141,0.028144794210333536,7.429351627757388,tau_total,nan,nan,True,2894,6.997704288000023,0.008473145426656425,0.08313309114359488,0.0,True
sim,augpd_fric2p5,AugPD friction,6,5.0,J6 +5 deg,augpd_fric2p5_j6_pos5.csv,outbound:3180;return:2745,outbound+outbound_hold,3180,7.998346695000009,397.5821655727811,5.0,4.8885799174233195,97.77159834846638,0.11142285930997227,0.11142285930997227,0.7660780533220722,0.1837113353042721,0.0019446957569454332,0.013370584357738843,0.003206367674294847,3.0,0.7660780533220722,0.07525960007217207,0.013370584357738843,0.0013135278149935647,7.422965022261355,tau_total,nan,nan,True,2745,6.998677231999864,0.03346688747018637,0.05409514259620568,0.0,True
sim,computed_torque_baseline,Computed torque baseline,6,5.0,J6 +5 deg,computed_torque_baseline_j6_pos5.csv,outbound:3157;return:2731,outbound+outbound_hold,3157,7.999256169999853,394.6616951510953,5.0,0.009536922586393838,0.19073845172787676,4.990467157770005,4.990467157770005,4.99416343343188,3.9748164486759565,0.0871000831157299,0.08716459529609095,0.06937363419182364,0.003737087613182058,4.99416343343188,1.6227528572800984,0.08716459529609095,0.02832238030568335,7.40288260650349,tau_total,nan,nan,True,2731,6.996010592999937,0.017910425856200517,0.0806418934976652,0.0,True
sim,cpid_fric2p5,CPID friction,6,5.0,J6 +5 deg,cpid_fric2p5_j6_pos5.csv,outbound:2889;return:2517,outbound+outbound_hold,2889,7.998005370000101,361.2150612997105,5.0,5.011781456321954,100.23562912643908,-0.01178233591468153,0.01178233591468153,0.5424498777723327,0.13282248610762554,0.0002056405552871704,0.00946753639416801,0.002318189703262493,1.5620045523180675,0.5424498777723327,0.05564761916347567,0.00946753639416801,0.0009712341752985431,7.402824920163738,tau_total,nan,nan,True,2517,6.9984955609998,0.06700255434442097,0.07331128932252418,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,6,5.0,J6 +5 deg,sdk_lowcmd/workspace_j6_pos5deg_sdk_lowcmd.csv,outbound:1301;outbound_hold:770;return:1812,outbound+outbound_hold,2071,7.994587776000117,259.0502547507422,5.0,-0.6724846308669998,-13.449692617339997,5.723962059094093,5.723962059094093,5.779121707093168,4.7396328732771815,0.09990198419042616,0.10086470166225112,0.08272219897444598,30.0,5.779121707093168,1.9352418690572493,0.10086470166225112,0.03377634243749797,30.0,tau_state,0.001815744158307546,7.358346434863328,True,1812,6.9999490870000045,3.7233598052692685,3.7233598052692685,0.0,False
sim,augpd_nofric,AugPD no friction,6,10.0,J6 +10 deg,augpd_nofric_j6_pos10.csv,outbound:3341;return:2868,outbound+outbound_hold,3341,7.999672403999966,417.64210223526726,10.0,0.0042742093741378745,0.042742093741378745,9.99574371929454,9.99574371929454,9.997199352886966,7.950334418627054,0.17445863908723355,0.17448404468612402,0.13875951223967128,0.8743779809259551,9.997199352886966,3.245731496606347,0.17448404468612402,0.05664870125146391,7.401083060577036,tau_total,nan,nan,True,2868,6.995801657999891,0.00838764404202646,0.08313993601624085,0.0,True
sim,augpd_fric2p5,AugPD friction,6,10.0,J6 +10 deg,augpd_fric2p5_j6_pos10.csv,outbound:3155;return:2783,outbound+outbound_hold,3155,7.9985954679998486,394.4442511966352,10.0,10.051168777666101,100.511687776661,-0.05116599492817641,0.05116599492817641,0.7060777233471205,0.15402261678733378,0.0008930150765553979,0.01232338104739289,0.0026882017854764654,3.0,0.7060777233471205,0.06315680790313186,0.01232338104739289,0.0011022942429592267,7.426177926432606,tau_total,nan,nan,True,2783,6.996463565000113,0.008548145593028817,0.05076531126200071,0.0,True
sim,computed_torque_baseline,Computed torque baseline,6,10.0,J6 +10 deg,computed_torque_baseline_j6_pos10.csv,outbound:3132;return:2766,outbound+outbound_hold,3132,7.999532141999907,391.52289713995583,10.0,0.009638235086646532,0.09638235086646532,9.990364215510837,9.990364215510837,9.994098665369998,7.914753495716856,0.17436474903408447,0.17442992747987746,0.13813850798399005,0.003744664076870614,9.994098665369998,3.231205081278137,0.17442992747987746,0.05639516747547448,7.402225115347299,tau_total,nan,nan,True,2766,6.996079513000041,0.01814534470858479,0.08040314109855115,0.0,True
sim,cpid_fric2p5,CPID friction,6,10.0,J6 +10 deg,cpid_fric2p5_j6_pos10.csv,outbound:2930;return:2528,outbound+outbound_hold,2930,7.998414109999885,366.32261842217144,10.0,10.002053074887346,100.02053074887345,-0.002054607995462635,0.002054607995462635,0.5272728161737105,0.13510760734657198,3.5859674358623694e-05,0.009202646698494056,0.002358072592689361,1.5991530028611969,0.5272728161737105,0.05652403806373294,0.009202646698494056,0.0009865305707347403,7.403868210749285,tau_total,nan,nan,True,2528,6.996494680000069,0.10537149148392422,0.10537149148392422,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,6,10.0,J6 +10 deg,sdk_lowcmd/workspace_j6_pos10deg_sdk_lowcmd.csv,outbound:1316;outbound_hold:773;return:1823,outbound+outbound_hold,2089,7.997437111000181,261.2086811069333,10.0,4.277440545553159,42.774405455531586,5.775831514878356,5.775831514878356,5.795069161235684,4.99739840875209,0.10080727697507916,0.10114303724434884,0.08722105626664939,30.0,5.795069161235684,2.0404587379684336,0.10114303724434884,0.0356127232286374,30.0,tau_state,0.00212099418914114,7.36016963443727,True,1823,6.997219285000028,1.1685301075469376,1.1685301075469376,0.0,True
sim,augpd_nofric,AugPD no friction,6,30.0,J6 +30 deg,augpd_nofric_j6_pos30.csv,outbound:3287;return:2909,outbound+outbound_hold,3287,7.999752955999838,410.88768841727045,29.999999999999996,18.342304749285127,61.14101583095042,11.657709127916151,11.657709127916151,14.264890481688319,10.866543268432208,0.20346540752193365,0.24896930634186104,0.18965695834456803,1.2263499054866769,14.264890481688319,4.436263130638673,0.24896930634186104,0.07742739811447617,7.399988956056083,tau_total,nan,nan,True,2909,6.995527859000049,11.301408970107323,11.301408970107323,0.0,False
sim,augpd_fric2p5,AugPD friction,6,30.0,J6 +30 deg,augpd_fric2p5_j6_pos30.csv,outbound:3024;return:2742,outbound+outbound_hold,3024,7.995255838000048,378.2242946657765,29.999999999999996,30.007085285031046,100.02361761677015,-0.007081623349179967,0.007081623349179967,0.6263854566944046,0.15514362302785353,0.0001235976438292985,0.010932488605925716,0.0027077670353089383,3.0,0.6263854566944046,0.06357570138766185,0.010932488605925716,0.0011096053134794271,7.423885963522469,tau_total,nan,nan,True,2742,6.997828922000053,0.09895579541917914,0.09895579541917914,0.0,True
sim,computed_torque_baseline,Computed torque baseline,6,30.0,J6 +30 deg,computed_torque_baseline_j6_pos30.csv,outbound:3186;return:2716,outbound+outbound_hold,3186,7.999046847000045,398.29745480173983,29.999999999999996,0.009722583476032923,0.03240861158677641,29.990299618594765,29.990299618594765,29.994014424830535,23.795582228728858,0.5234294720040783,0.5234943076039661,0.415311257320369,0.003750409236490131,29.994014424830535,9.714512666244437,0.5234943076039661,0.16955023125265842,7.402794616545994,tau_total,nan,nan,True,2716,6.998560110000199,0.01820844468112275,0.08007357151031227,0.0,True
sim,cpid_fric2p5,CPID friction,6,30.0,J6 +30 deg,cpid_fric2p5_j6_pos30.csv,outbound:2961;return:2628,outbound+outbound_hold,2961,7.997228790999998,370.2532561444635,29.999999999999996,30.069236856929514,100.23078952309838,-0.0692384818584658,0.0692384818584658,0.4645746637915989,0.1292199118867525,0.0012084394775125906,0.008108357504509084,0.0022553129215607893,1.749027221552567,0.4645746637915989,0.0541608968364996,0.008108357504509084,0.0009452859756298989,7.4031754813950865,tau_total,nan,nan,True,2628,6.998594420000245,0.10792761113733777,0.10792761113733777,0.0,True
sdk,sdk_lowcmd,Unitree SDK LOWCMD,6,30.0,J6 +30 deg,sdk_lowcmd/workspace_j6_pos30deg_sdk_lowcmd.csv,outbound:1322;outbound_hold:794;return:1810,outbound+outbound_hold,2116,7.9991980499999045,264.52651713005474,29.999999999999996,24.227748203093043,80.75916067697682,5.773407806423981,5.773407806423981,5.8284772562800065,5.216603209160106,0.10076497528244188,0.10172611849969146,0.09104690176994627,30.0,5.8284772562800065,2.129937585745869,0.10172611849969146,0.037174423733244456,30.0,tau_state,0.007627230749399991,7.361716877459551,True,1810,6.99354607100031,4.556964329788638,4.556964329788638,0.0,False
